timestamp,key,structure,time_ms,size_bytes
2026-02-10T11:17:01.093Z,G,AABA,483,232
2026-02-10T11:17:02.937Z,G#min,ABAC,484,398
2026-02-10T11:17:04.790Z,G,AABA,469,222
2026-02-10T11:17:06.625Z,G,vvAABA,484,377
2026-02-10T11:17:08.434Z,Ab,AA,451,123
2026-02-10T11:17:10.280Z,G,AA,494,121
2026-02-10T11:17:12.109Z,F,A,501,149
2026-02-10T11:17:14.141Z,C,AABA,557,214
2026-02-10T11:17:16.187Z,Bb,AABA,506,255
2026-02-10T11:17:19.446Z,C,ABBCA,578,329
2026-02-10T11:17:21.671Z,C,AB,486,231
2026-02-10T11:17:23.529Z,C,AABCA,511,286
2026-02-10T11:17:25.397Z,Eb,AA,498,163
2026-02-10T11:17:27.250Z,F,AAB,501,211
2026-02-10T11:17:29.143Z,C,iiAAA,530,184
2026-02-10T11:17:31.031Z,C,ABAC,512,306
2026-02-10T11:17:32.958Z,Emin,AABA,511,193
2026-02-10T11:17:34.757Z,Eb,ABAA,485,216
2026-02-10T11:17:36.579Z,Emin,AABA,470,272
2026-02-10T11:17:38.386Z,C,AABAA,473,201
2026-02-10T11:17:40.237Z,Eb,AABAAA,482,232
2026-02-10T11:17:42.088Z,C,ABCD,482,397
2026-02-10T11:17:44.033Z,C,AABA,503,203
2026-02-10T11:17:45.820Z,Eb,AABA,475,270
2026-02-10T11:17:47.693Z,Eb,BACA,496,405
2026-02-10T11:17:49.534Z,F,BBAA,485,260
2026-02-10T11:17:51.350Z,F,A,465,115
2026-02-10T11:17:53.213Z,C,AABA,495,226
2026-02-10T11:17:54.106Z,C,AABA,461,256
2026-02-10T11:17:55.914Z,F,ABA,485,297
2026-02-10T11:17:58.308Z,C,AABAA,473,223
2026-02-10T11:18:00.108Z,F,AA,497,129
2026-02-10T11:18:02.419Z,Bb,A,479,194
2026-02-10T11:18:04.272Z,Bb,ABCA,500,375
2026-02-10T11:18:06.233Z,D,AB,495,212
2026-02-10T11:18:08.028Z,C,AABA,499,214
2026-02-10T11:18:09.844Z,Bbmin,AB,464,228
2026-02-10T11:18:11.635Z,Ab,AABA,484,271
2026-02-10T11:18:13.421Z,F,AABA,478,222
2026-02-10T11:18:15.260Z,Bb,AA,502,111
2026-02-10T11:18:17.107Z,Eb,ABACA,488,325
2026-02-10T11:18:18.911Z,Bb,ABA,488,215
2026-02-10T11:18:20.782Z,F,AABC,497,370
2026-02-10T11:18:21.746Z,Gmin,AB,472,269
2026-02-10T11:18:23.605Z,C,ABAC,488,285
2026-02-10T11:18:25.454Z,Eb,A,466,115
2026-02-10T11:18:27.266Z,C,AABA,504,211
2026-02-10T11:18:29.098Z,G,A,484,110
2026-02-10T11:18:30.925Z,Ab,AABA,468,211
2026-02-10T11:18:32.721Z,Eb,AABA,476,236
2026-02-10T11:18:35.667Z,Eb,AABA,470,227
2026-02-10T11:18:37.506Z,Cmin,AB,497,208
2026-02-10T11:18:39.343Z,F,AABA,482,215
2026-02-10T11:18:41.140Z,Eb,A,513,133
2026-02-10T11:18:42.916Z,Bb,AABA,501,309
2026-02-10T11:18:44.833Z,Cmin,AABA,496,241
2026-02-10T11:18:46.645Z,Ab,iiAABA,470,310
2026-02-10T11:18:48.555Z,Eb,AABA,464,199
2026-02-10T11:18:50.387Z,C,AAABAA,483,199
2026-02-10T11:18:52.263Z,Bb,AAB,517,248
2026-02-10T11:18:54.137Z,Eb,AABA,501,206
2026-02-10T11:18:55.986Z,F,AB,492,201
2026-02-10T11:18:57.660Z,G,AABA,469,268
2026-02-10T11:18:59.483Z,Emin,AAB,486,310
2026-02-10T11:19:01.356Z,Bb,ABAC,494,317
2026-02-10T11:19:03.269Z,Eb,AB,482,266
2026-02-10T11:19:05.226Z,Ab,AABA,512,269
2026-02-10T11:19:06.183Z,Bb,iiAAA,486,206
2026-02-10T11:19:07.940Z,F,A,473,143
2026-02-10T11:19:09.763Z,G,ABBAA,451,197
2026-02-10T11:19:11.580Z,C,AABA,496,344
2026-02-10T11:19:13.452Z,F,AAB,481,228
2026-02-10T11:19:15.338Z,Db,AABA,491,226
2026-02-10T11:19:17.212Z,Eb,BCA,506,360
2026-02-10T11:19:19.056Z,G,ABAC,478,339
2026-02-10T11:19:21.001Z,Cmin,AABA,523,212
2026-02-10T11:19:22.864Z,F,AB,503,202
2026-02-10T11:19:24.723Z,Bmin,AABA,491,176
2026-02-10T11:19:26.563Z,Eb,AABC,488,288
2026-02-10T11:19:28.867Z,Amin,AABA,469,257
2026-02-10T11:19:30.734Z,Bb,AABA,495,202
2026-02-10T11:19:32.515Z,F,A,476,137
2026-02-10T11:19:34.332Z,Ab,AA,491,163
2026-02-10T11:19:36.176Z,C,AABAA,497,193
2026-02-10T11:19:38.020Z,F,A,506,106
2026-02-10T11:19:39.830Z,F,AABA,493,189
2026-02-10T11:19:41.661Z,Eb,BACA,476,292
2026-02-10T11:19:43.507Z,F,ABCD,483,417
2026-02-10T11:19:45.375Z,Eb,iiAAB,483,268
2026-02-10T11:19:47.209Z,C,ABBA,464,212
2026-02-10T11:19:49.032Z,Ab,A,487,134
2026-02-10T11:19:50.803Z,Bb,AABA,469,298
2026-02-10T11:19:52.671Z,C,ABCA,483,270
2026-02-10T11:19:54.984Z,F,AABC,484,276
2026-02-10T11:19:56.901Z,Eb,AABA,574,262
2026-02-10T11:19:59.326Z,G,AABA,496,188
2026-02-10T11:20:01.179Z,Fmin,ABB,495,272
2026-02-10T11:20:03.035Z,Cmin,ABAC,501,339
2026-02-10T11:20:04.850Z,F,BACA,500,308
2026-02-10T11:20:06.687Z,Eb,AAA,471,159
2026-02-10T11:20:08.522Z,Eb,AABA,501,243
2026-02-10T11:20:10.357Z,Eb,iABCD,500,549
2026-02-10T11:20:12.292Z,Amin,AA,484,133
2026-02-10T11:20:14.121Z,C,AABA,484,202
2026-02-10T11:20:15.943Z,Ab,AABA,481,209
2026-02-10T11:20:17.774Z,C,ABAC,490,362
2026-02-10T11:20:19.649Z,Eb,A,487,113
2026-02-10T11:20:21.387Z,C,AABA,504,218
2026-02-10T11:20:23.252Z,Eb,ABC,498,349
2026-02-10T11:20:25.077Z,Eb,AABAA,451,251
2026-02-10T11:20:26.885Z,Bbmin,AA,478,116
2026-02-10T11:20:27.845Z,F,A,484,104
2026-02-10T11:20:29.723Z,F,AABA,523,308
2026-02-10T11:20:31.554Z,C,A,474,178
2026-02-10T11:20:33.361Z,G,AABA,485,238
2026-02-10T11:20:35.184Z,Amin,AA,484,119
2026-02-10T11:20:36.939Z,C,AABC,478,313
2026-02-10T11:20:38.776Z,Eb,ABB,460,232
2026-02-10T11:20:40.546Z,C,AABAA,484,197
2026-02-10T11:20:42.289Z,F,ABCB,475,335
2026-02-10T11:20:44.140Z,Cmin,AB,485,287
2026-02-10T11:20:45.997Z,Eb,AA,491,179
2026-02-10T11:20:47.896Z,Eb,A,520,132
2026-02-10T11:20:49.634Z,C,BBAA,486,183
2026-02-10T11:20:51.411Z,Fmin,AABA,496,287
2026-02-10T11:20:53.245Z,Bb,ABB,487,227
2026-02-10T11:20:55.061Z,C,ABA,468,225
2026-02-10T11:20:56.926Z,C,AABAA,510,288
2026-02-10T11:20:58.759Z,Ab,ABAC,466,356
2026-02-10T11:21:00.611Z,C,BA,478,221
2026-02-10T11:21:02.468Z,Bb,ABC,495,275
2026-02-10T11:21:04.415Z,Eb,ABAC,526,312
2026-02-10T11:21:06.282Z,Dmin,AABA,481,280
2026-02-10T11:21:08.154Z,F,AAB,498,204
2026-02-10T11:21:09.979Z,Bb,AABA,494,206
2026-02-10T11:21:11.797Z,Eb,iiAAAAAAABBCAAAA,495,395
2026-02-10T11:21:13.604Z,F,AABA,457,221
2026-02-10T11:21:15.445Z,C,AABA,483,251
2026-02-10T11:21:17.298Z,Eb,AABA,489,255
2026-02-10T11:21:19.143Z,G,A,484,106
2026-02-10T11:21:20.946Z,Eb,AABA,468,248
2026-02-10T11:21:22.813Z,Amin,AABA,505,233
2026-02-10T11:21:24.647Z,Eb,iAA,479,165
2026-02-10T11:21:26.551Z,G,AABCAA,488,302
2026-02-10T11:21:28.383Z,Bb,AB,464,205
2026-02-10T11:21:30.239Z,Ab,AAB,491,318
2026-02-10T11:21:32.096Z,G,A,490,128
2026-02-10T11:21:33.931Z,F,ABC,480,345
2026-02-10T11:21:35.789Z,F,A,487,149
2026-02-10T11:21:37.633Z,Emin,BBAA,493,240
2026-02-10T11:21:39.457Z,Cmin,AABA,465,267
2026-02-10T11:21:41.365Z,C,A,495,111
2026-02-10T11:21:43.156Z,F,ABAA,496,212
2026-02-10T11:21:45.009Z,Db,A,492,127
2026-02-10T11:21:46.846Z,Dmin,AABA,491,236
2026-02-10T11:21:48.681Z,F,AAB,493,225
2026-02-10T11:21:50.544Z,Eb,AABA,481,203
2026-02-10T11:21:52.333Z,Eb,AABA,461,240
2026-02-10T11:21:54.169Z,Eb,ABAC,472,310
2026-02-10T11:21:55.168Z,Eb,AABA,487,235
2026-02-10T11:21:56.939Z,Bb,AABA,461,214
2026-02-10T11:21:58.756Z,Bb,AB,489,215
2026-02-10T11:21:59.702Z,Bb,ABA,462,266
2026-02-10T11:22:01.542Z,Eb,ABAC,499,290
2026-02-10T11:22:03.410Z,F,BACA,493,290
2026-02-10T11:22:05.279Z,Eb,ABAC,498,349
2026-02-10T11:22:07.132Z,G,AABA,476,193
2026-02-10T11:22:08.905Z,G,A,455,110
2026-02-10T11:22:10.733Z,B,AA,465,128
2026-02-10T11:22:11.676Z,Eb,ABAC,471,321
2026-02-10T11:22:13.514Z,G,AB,482,256
2026-02-10T11:22:15.377Z,G,A,492,113
2026-02-10T11:22:17.183Z,Bb,AB,491,240
2026-02-10T11:22:19.027Z,F,ABAC,490,298
2026-02-10T11:22:20.911Z,Eb,ABB,489,217
2026-02-10T11:22:22.737Z,Eb,AABA,491,275
2026-02-10T11:22:24.564Z,C,AABA,476,267
2026-02-10T11:22:26.448Z,F,AABA,490,264
2026-02-10T11:22:28.251Z,F,iABA,464,367
2026-02-10T11:22:30.133Z,F,ABA,497,230
2026-02-10T11:22:31.979Z,G,AABA,505,310
2026-02-10T11:22:33.819Z,C,A,481,119
2026-02-10T11:22:35.649Z,C,AABA,486,228
2026-02-10T11:22:37.477Z,G,AABA,495,201
2026-02-10T11:22:39.303Z,F,A,464,111
2026-02-10T11:22:41.109Z,Db,AABA,476,234
2026-02-10T11:22:42.917Z,Bb,ABC,481,338
2026-02-10T11:22:43.945Z,Amin,AABAA,484,235
2026-02-10T11:22:45.765Z,G,AABA,499,254
2026-02-10T11:22:46.790Z,F,AABA,495,216
2026-02-10T11:22:48.561Z,Eb,AA,474,142
2026-02-10T11:22:50.386Z,G,AABA,491,232
2026-02-10T11:22:52.222Z,C,BCAAAAA,485,272
2026-02-10T11:22:54.007Z,Bb,ABAC,517,328
2026-02-10T11:22:55.942Z,C,AAB,490,226
2026-02-10T11:22:57.771Z,Dmin,ABBCA,490,303
2026-02-10T11:22:59.658Z,F,AABA,492,231
2026-02-10T11:23:00.625Z,E,A,490,131
2026-02-10T11:23:02.345Z,C,AABA,478,205
2026-02-10T11:23:03.303Z,Cmin,AABA,462,205
2026-02-10T11:23:05.111Z,Eb,AAB,488,235
2026-02-10T11:23:06.983Z,C,ABCB,505,281
2026-02-10T11:23:08.825Z,C,A,481,122
2026-02-10T11:23:10.558Z,F,BBAA,471,189
2026-02-10T11:23:12.371Z,Fmin,A,471,90
2026-02-10T11:23:14.227Z,C,AABC,511,321
2026-02-10T11:23:16.150Z,Ab,ABAC,503,397
2026-02-10T11:23:17.974Z,Db,A,486,167
2026-02-10T11:23:19.765Z,C,AABA,469,254
2026-02-10T11:23:21.637Z,F,BBA,506,263
2026-02-10T11:23:23.460Z,Eb,BBA,495,261
2026-02-10T11:23:25.267Z,Ab,AABA,482,207
2026-02-10T11:23:27.130Z,Dmin,ABC,488,287
2026-02-10T11:23:28.963Z,Eb,AABC,481,307
2026-02-10T11:23:30.699Z,Dmin,AB,467,245
2026-02-10T11:23:32.522Z,F,AABAA,476,267
2026-02-10T11:23:34.419Z,C,AABAA,488,165
2026-02-10T11:23:36.260Z,F,AB,497,190
2026-02-10T11:23:38.055Z,Bb,A,489,135
2026-02-10T11:23:39.899Z,G,AB,491,226
2026-02-10T11:23:41.763Z,Bb,AABAA,513,214
2026-02-10T11:23:43.587Z,Bb,A,459,125
2026-02-10T11:23:45.415Z,F,AABA,485,192
2026-02-10T11:23:47.260Z,C,AABAA,489,227
2026-02-10T11:23:49.089Z,Bb,ABvv,506,391
2026-02-10T11:23:50.929Z,G,AABA,475,238
2026-02-10T11:23:52.769Z,G,AABA,488,205
2026-02-10T11:23:54.661Z,Bb,AABC,533,279
2026-02-10T11:23:55.630Z,Bb,AABA,477,225
2026-02-10T11:23:57.483Z,Bb,ABAB,504,295
2026-02-10T11:23:59.323Z,F,AB,488,367
2026-02-10T11:24:01.229Z,Bb,A,490,120
2026-02-10T11:24:02.968Z,Cmin,ABAC,475,272
2026-02-10T11:24:04.797Z,Amin,ABAC,468,378
2026-02-10T11:24:06.597Z,F,ABC,468,333
2026-02-10T11:24:08.510Z,G,A,486,81
2026-02-10T11:24:10.272Z,F,BA,484,204
2026-02-10T11:24:12.099Z,G,AAB,473,217
2026-02-10T11:24:13.848Z,Ab,A,462,171
2026-02-10T11:24:15.689Z,F,BBAA,489,280
2026-02-10T11:24:17.524Z,Eb,BBAA,480,331
2026-02-10T11:24:19.366Z,F,ABAC,475,287
2026-02-10T11:24:21.212Z,Bb,AABA,493,237
2026-02-10T11:24:23.070Z,Bb,AA,488,157
2026-02-10T11:24:24.929Z,G,AABC,500,273
2026-02-10T11:24:26.801Z,F,ABCD,498,414
2026-02-10T11:24:28.714Z,Eb,AAB,515,249
2026-02-10T11:24:30.551Z,Eb,AAA,475,130
2026-02-10T11:24:32.346Z,Bb,ABA,497,205
2026-02-10T11:24:34.186Z,Bb,AB,459,204
2026-02-10T11:24:36.060Z,Db,AA,492,139
2026-02-10T11:24:37.816Z,G,AA,494,135
2026-02-10T11:24:39.651Z,F,AABA,491,282
2026-02-10T11:24:41.533Z,C,AABA,513,250
2026-02-10T11:24:43.356Z,C,ABA,481,238
2026-02-10T11:24:45.172Z,Bb,AABC,474,293
2026-02-10T11:24:47.038Z,Eb,ABCD,500,400
2026-02-10T11:24:48.879Z,C,AABA,493,216
2026-02-10T11:24:50.769Z,Db,A,512,129
2026-02-10T11:24:52.582Z,Bb,AABC,479,306
2026-02-10T11:24:54.432Z,G,AB,465,218
2026-02-10T11:24:56.289Z,Fmin,iiAABAA,481,379
2026-02-10T11:24:57.303Z,Bb,AABA,506,223
2026-02-10T11:24:59.098Z,G,AB,484,228
2026-02-10T11:25:00.959Z,Ab,AABA,485,267
2026-02-10T11:25:02.923Z,D,AABA,480,196
2026-02-10T11:25:04.733Z,Dmin,ABAC,478,311
2026-02-10T11:25:06.614Z,C,iiAABA,495,322
2026-02-10T11:25:08.481Z,C,AABA,498,199
2026-02-10T11:25:10.317Z,Eb,AB,498,231
2026-02-10T11:25:12.179Z,F,A,506,209
2026-02-10T11:25:14.041Z,Ab,AB,497,272
2026-02-10T11:25:15.874Z,Eb,AABA,487,274
2026-02-10T11:25:17.614Z,F,ABA,481,230
2026-02-10T11:25:19.504Z,Amin,AABA,503,203
2026-02-10T11:25:21.312Z,Bb,BA,468,219
2026-02-10T11:25:23.147Z,C,AAA,485,138
2026-02-10T11:25:24.967Z,Ab,AABA,493,249
2026-02-10T11:25:26.809Z,F,ABAC,496,323
2026-02-10T11:25:28.688Z,D,AABA,502,301
2026-02-10T11:25:30.525Z,Fmin,ABAA,479,200
2026-02-10T11:25:32.414Z,C,AB,495,254
2026-02-10T11:25:34.214Z,C,A,478,159
2026-02-10T11:25:35.966Z,G,AABA,474,237
2026-02-10T11:25:37.780Z,Gmin,AAB,474,285
2026-02-10T11:25:39.720Z,F,AA,502,105
2026-02-10T11:25:41.544Z,Eb,AB,494,232
2026-02-10T11:25:43.339Z,Eb,AB,475,213
2026-02-10T11:25:45.270Z,Fmin,AABA,513,303
2026-02-10T11:25:47.127Z,Eb,ABAC,489,365
2026-02-10T11:25:48.973Z,Eb,ABCDA,468,439
2026-02-10T11:25:50.926Z,Gmin,ABAC,481,274
2026-02-10T11:25:52.724Z,Fmin,AABA,478,231
2026-02-10T11:25:54.563Z,F,AAB,479,290
2026-02-10T11:25:56.411Z,C,AABAB,466,210
2026-02-10T11:25:58.195Z,Fmin,BBAA,466,266
2026-02-10T11:26:00.012Z,Db,AAB,492,268
2026-02-10T11:26:01.888Z,Bb,ABAC,503,310
2026-02-10T11:26:03.847Z,Eb,AABA,488,264
2026-02-10T11:26:05.744Z,Dmin,AABA,465,257
2026-02-10T11:26:06.716Z,C,ABAC,487,355
2026-02-10T11:26:08.569Z,Eb,AAB,507,274
2026-02-10T11:26:10.414Z,G,AB,489,211
2026-02-10T11:26:12.219Z,C,ABAC,498,339
2026-02-10T11:26:14.063Z,Bb,AABCA,485,325
2026-02-10T11:26:15.915Z,Eb,iABCA,482,434
2026-02-10T11:26:17.777Z,F,AABA,468,286
2026-02-10T11:26:19.656Z,F,AABA,489,245
2026-02-10T11:26:21.550Z,F,AABA,506,189
2026-02-10T11:26:23.396Z,C,A,508,150
2026-02-10T11:26:25.217Z,F,AA,466,161
2026-02-10T11:26:27.040Z,F,AABA,485,241
2026-02-10T11:26:28.868Z,C,AABA,464,264
2026-02-10T11:26:30.733Z,Ab,AABA,500,232
2026-02-10T11:26:32.510Z,Fmin,AABAA,458,242
2026-02-10T11:26:34.363Z,Gmin,ABAC,485,250
2026-02-10T11:26:36.183Z,Fmin,AB,491,229
2026-02-10T11:26:38.026Z,Dmin,BBAA,481,220
2026-02-10T11:26:39.821Z,Bb,vAABA,473,404
2026-02-10T11:26:41.763Z,C,AB,474,249
2026-02-10T11:26:43.668Z,C,ABAC,506,257
2026-02-10T11:26:45.506Z,F,A,490,127
2026-02-10T11:26:47.345Z,C,ABAC,499,294
2026-02-10T11:26:49.211Z,F,A,495,109
2026-02-10T11:26:51.071Z,C,A,496,150
2026-02-10T11:26:52.910Z,C,A,467,133
2026-02-10T11:26:54.744Z,C,ABAC,504,370
2026-02-10T11:26:56.617Z,C,ABC,490,339
2026-02-10T11:26:58.460Z,C,ABAC,490,421
2026-02-10T11:27:00.336Z,Eb,ABAC,488,399
2026-02-10T11:27:02.215Z,C,A,490,103
2026-02-10T11:27:03.975Z,G,A,488,130
2026-02-10T11:27:05.803Z,G,AABC,497,324
2026-02-10T11:27:07.654Z,C,AABC,489,318
2026-02-10T11:27:09.541Z,F,AABC,465,335
2026-02-10T11:27:11.403Z,Amin,ABAC,499,327
2026-02-10T11:27:13.299Z,Eb,BBAA,506,286
2026-02-10T11:27:15.207Z,C,ABAC,491,325
2026-02-10T11:27:17.045Z,E,AABA,456,212
2026-02-10T11:27:18.869Z,F,AB,489,196
2026-02-10T11:27:20.728Z,C,AABAA,468,204
2026-02-10T11:27:22.586Z,F,AABC,514,320
2026-02-10T11:27:24.464Z,Amin,ABAC,481,293
2026-02-10T11:27:26.297Z,F,A,488,150
2026-02-10T11:27:28.152Z,Bb,AABCAAA,482,317
2026-02-10T11:27:29.987Z,Eb,ABAC,467,304
2026-02-10T11:27:31.854Z,F,ABCD,515,365
2026-02-10T11:27:33.684Z,G,ABAC,454,372
2026-02-10T11:27:35.613Z,Cmin,AABA,514,270
2026-02-10T11:27:37.440Z,Eb,ABAC,481,340
2026-02-10T11:27:39.307Z,Bmin,AABBAA,478,339
2026-02-10T11:27:41.179Z,G,ABAC,486,334
2026-02-10T11:27:43.055Z,F,BBAA,495,198
2026-02-10T11:27:44.886Z,C,AB,465,278
2026-02-10T11:27:46.722Z,Eb,AABAA,501,254
2026-02-10T11:27:48.621Z,G,iiAB,514,290
2026-02-10T11:27:50.427Z,Eb,AABA,479,217
2026-02-10T11:27:52.267Z,Gmin,AABA,496,279
2026-02-10T11:27:54.065Z,Amin,A,468,148
2026-02-10T11:27:55.928Z,C,AA,512,140
2026-02-10T11:27:57.757Z,F,ABCAA,507,288
2026-02-10T11:27:59.617Z,A,AABA,470,346
2026-02-10T11:28:01.431Z,F,AA,464,175
2026-02-10T11:28:03.290Z,C,ABA,499,277
2026-02-10T11:28:05.023Z,C,ABBAA,396,249
2026-02-10T11:28:06.819Z,Cmin,AABAA,420,311
2026-02-10T11:28:08.875Z,G,AABA,542,229
2026-02-10T11:28:09.760Z,Ab,AABAA,429,247
2026-02-10T11:28:11.355Z,C,A,424,110
2026-02-10T11:28:12.831Z,Ab,AABA,370,244
2026-02-10T11:28:14.318Z,G,ABBAC,391,311
2026-02-10T11:28:15.852Z,F,AAA,400,111
2026-02-10T11:28:17.365Z,F,A,385,93
2026-02-10T11:28:18.889Z,D,ABB,451,223
2026-02-10T11:28:20.446Z,Eb,ABAC,420,338
2026-02-10T11:28:22.039Z,F,AABC,387,323
2026-02-10T11:28:23.569Z,Eb,AABA,412,242
2026-02-10T11:28:24.355Z,C,BBA,394,251
2026-02-10T11:28:25.849Z,Bbmin,AABAA,386,232
2026-02-10T11:28:27.323Z,G,A,370,103
2026-02-10T11:28:28.781Z,F,ABAC,375,398
2026-02-10T11:28:30.348Z,Cmin,AB,405,223
2026-02-10T11:28:31.838Z,F,AABA,386,191
2026-02-10T11:28:33.694Z,F,AABA,398,210
2026-02-10T11:28:35.286Z,Bb,AABA,448,232
2026-02-10T11:28:36.113Z,Cmin,ABC,386,322
2026-02-10T11:28:37.662Z,Eb,AA,372,134
2026-02-10T11:28:39.131Z,D,ABAB,387,191
2026-02-10T11:28:40.633Z,Bb,AAA,387,112
2026-02-10T11:28:41.425Z,C,AABA,418,205
2026-02-10T11:28:43.006Z,C,AABA,432,192
2026-02-10T11:28:44.722Z,Ab,AA,480,126
2026-02-10T11:28:46.568Z,Eb,A,494,126
2026-02-10T11:28:48.444Z,Ab,ABAC,484,320
2026-02-10T11:28:50.376Z,Bb,AABA,479,276
2026-02-10T11:28:52.245Z,Eb,AA,478,136
2026-02-10T11:28:53.777Z,F,AABA,401,195
2026-02-10T11:28:55.297Z,Ab,AABA,419,214
2026-02-10T11:28:56.818Z,F,AABA,391,254
2026-02-10T11:28:58.302Z,Amin,ABAC,352,325
2026-02-10T11:28:59.841Z,G#min,BBAA,394,312
2026-02-10T11:29:01.358Z,E,ABAC,387,320
2026-02-10T11:29:02.601Z,Eb,AABA,411,218
2026-02-10T11:29:04.127Z,Gmin,AABA,388,265
2026-02-10T11:29:05.667Z,Bb,iiAA,394,233
2026-02-10T11:29:07.228Z,Eb,ABAC,399,385
2026-02-10T11:29:08.735Z,Db,AB,384,220
2026-02-10T11:29:10.222Z,Bb,ABA,404,217
2026-02-10T11:29:11.740Z,G#min,A,401,133
2026-02-10T11:29:13.317Z,B,A,396,127
2026-02-10T11:29:14.105Z,Bb,iAAAA,404,194
2026-02-10T11:29:15.607Z,Eb,AABA,407,213
2026-02-10T11:29:17.136Z,F,AB,416,216
2026-02-10T11:29:18.671Z,G#min,AABA,385,215
2026-02-10T11:29:20.216Z,F,ABAC,420,365
2026-02-10T11:29:21.792Z,G,AABA,391,203
2026-02-10T11:29:23.296Z,G,AB,386,177
2026-02-10T11:29:25.218Z,Fmin,AABA,405,263
2026-02-10T11:29:26.776Z,Dmin,iAABA,399,288
2026-02-10T11:29:28.412Z,C,AAB,442,182
2026-02-10T11:29:29.910Z,Eb,AABA,400,217
2026-02-10T11:29:31.441Z,Eb,AABA,389,209
2026-02-10T11:29:32.958Z,F,AB,389,262
2026-02-10T11:29:34.496Z,F,AAB,401,205
2026-02-10T11:29:36.024Z,Bb,ABAC,390,297
2026-02-10T11:29:37.638Z,F,ABC,395,360
2026-02-10T11:29:39.250Z,Bb,AA,401,114
2026-02-10T11:29:40.794Z,F,AABA,412,269
2026-02-10T11:29:42.351Z,F,AAAB,384,209
2026-02-10T11:29:43.865Z,Cmin,AA,392,147
2026-02-10T11:29:45.378Z,Eb,A,399,144
2026-02-10T11:29:46.976Z,F,BACA,410,290
2026-02-10T11:29:48.571Z,Eb,AABA,403,195
2026-02-10T11:29:50.147Z,C,AABA,390,203
2026-02-10T11:29:51.827Z,Bb,ABA,385,224
2026-02-10T11:29:53.426Z,Ab,A,394,138
2026-02-10T11:29:54.957Z,Eb,AABA,403,191
2026-02-10T11:29:56.486Z,C,A,422,146
2026-02-10T11:29:57.269Z,Eb,AABA,406,222
2026-02-10T11:29:58.900Z,F,AABC,388,316
2026-02-10T11:30:00.507Z,Bb,iAABA,397,329
2026-02-10T11:30:02.138Z,Bb,AB,411,197
2026-02-10T11:30:03.711Z,Bbmin,AABA,407,203
2026-02-10T11:30:05.252Z,C,AABBAA,385,254
2026-02-10T11:30:06.746Z,C,A,416,142
2026-02-10T11:30:08.261Z,Eb,A,386,132
2026-02-10T11:30:09.804Z,Amin,ABAB,403,255
2026-02-10T11:30:11.296Z,Eb,ABAC,394,364
2026-02-10T11:30:12.925Z,Eb,A,408,118
2026-02-10T11:30:14.422Z,F,AABA,399,338
2026-02-10T11:30:16.088Z,Eb,AABA,415,303
2026-02-10T11:30:17.723Z,Ab,ABAC,405,313
2026-02-10T11:30:19.341Z,F,ABA,410,212
2026-02-10T11:30:21.348Z,Eb,A,443,154
2026-02-10T11:30:22.897Z,C,AABA,384,190
2026-02-10T11:30:24.412Z,C,AB,378,277
2026-02-10T11:30:26.028Z,C,A,427,137
2026-02-10T11:30:27.603Z,Fmin,ABAC,406,363
2026-02-10T11:30:29.117Z,C,ABA,403,212
2026-02-10T11:30:30.709Z,G,AABA,402,219
2026-02-10T11:30:32.262Z,F,A,403,114
2026-02-10T11:30:33.769Z,F,ABAC,420,453
2026-02-10T11:30:35.405Z,G,AAA,410,137
2026-02-10T11:30:36.874Z,Dmin,ABC,404,386
2026-02-10T11:30:38.519Z,Bb,A,449,122
2026-02-10T11:30:40.085Z,G,AABA,409,255
2026-02-10T11:30:41.688Z,Bbmin,iiAB,402,335
2026-02-10T11:30:43.311Z,Ab,AB,409,274
2026-02-10T11:30:44.898Z,Ab,ABCD,405,475
2026-02-10T11:30:46.581Z,C,iiA,428,162
2026-02-10T11:30:48.093Z,Bb,ABAi,393,241
2026-02-10T11:30:49.622Z,C,AABA,399,215
2026-02-10T11:30:51.199Z,Dmin,AABA,422,242
2026-02-10T11:30:52.776Z,Ebmin,AA,378,161
2026-02-10T11:30:54.665Z,Ebmin,AABA,403,263
2026-02-10T11:30:56.191Z,Eb,ABA,401,254
2026-02-10T11:30:57.783Z,C,ABCD,398,330
2026-02-10T11:30:58.619Z,F,ABAC,406,278
2026-02-10T11:31:00.154Z,Cmin,AABA,396,220
2026-02-10T11:31:02.117Z,Eb,ABAC,395,292
2026-02-10T11:31:03.694Z,Eb,AABA,410,230
2026-02-10T11:31:05.247Z,Ab,ABAi,397,232
2026-02-10T11:31:06.822Z,Eb,BAA,398,169
2026-02-10T11:31:08.421Z,F,ABCD,406,414
2026-02-10T11:31:10.041Z,F,AABAA,398,241
2026-02-10T11:31:11.574Z,C,AABC,400,346
2026-02-10T11:31:13.171Z,Cmin,ABC,382,395
2026-02-10T11:31:14.788Z,Ab,BACA,410,318
2026-02-10T11:31:15.630Z,F,ABAC,406,282
2026-02-10T11:31:17.174Z,Bb,ABC,408,332
2026-02-10T11:31:18.740Z,C,ABCD,418,493
2026-02-10T11:31:20.353Z,Eb,A,379,126
2026-02-10T11:31:21.887Z,C,AABA,403,217
2026-02-10T11:31:23.535Z,F,A,395,124
2026-02-10T11:31:25.076Z,Bb,A,398,128
2026-02-10T11:31:26.592Z,F,ABAC,400,329
2026-02-10T11:31:28.210Z,Eb,A,389,140
