timestamp;time_ms_chords;time_ms_improvisor;info_chords;info_improvisor;size_bytes_chords;size_bytes_improvisor;size_bytes_sent_to_client
2026-02-10T11:11:16.075Z;402;1103;C|A|1;John Coltrane|124|1608;118;1641;1789
2026-02-10T11:11:18.457Z;397;1117;Fmin|AA|1;John Coltrane|217|2004;148;2037;2215
2026-02-10T11:11:19.969Z;411;1097;Eb|AAB|2;John Coltrane|136|2664;212;2697;2939
2026-02-10T11:11:21.494Z;390;1130;F|AABA|2;John Coltrane|158|3344;208;3377;3615
2026-02-10T11:11:23.026Z;403;1122;F|AB|2;John Coltrane|198|2804;254;2837;3121
2026-02-10T11:11:24.560Z;404;1126;C|AABA|2;John Coltrane|143|3868;227;3901;4158
2026-02-10T11:11:26.119Z;374;1180;C|ABAC|3;John Coltrane|94|5044;341;5077;5448
2026-02-10T11:11:27.720Z;396;1200;A|ABAC|3;John Coltrane|101|4840;341;4873;5244
2026-02-10T11:11:29.341Z;420;1195;Dmin|iiAABA|3;John Coltrane|96|4784;324;4817;5171
2026-02-10T11:11:30.864Z;395;1123;G|AABA|2;John Coltrane|258|4612;285;4645;4960
2026-02-10T11:11:32.444Z;407;1168;F#min|AABA|2;John Coltrane|133|2536;205;2569;2804
2026-02-10T11:11:34.020Z;428;1142;Eb|AABA|2;John Coltrane|115|2764;207;2797;3034
2026-02-10T11:11:35.553Z;390;1137;Eb|AABA|2;John Coltrane|188|3236;220;3269;3519
2026-02-10T11:11:37.123Z;400;1166;Bb|ABBD|3;John Coltrane|224|3652;280;3685;3995
2026-02-10T11:11:38.632Z;397;1107;Fmin|AABA|2;John Coltrane|256|2500;217;2533;2780
2026-02-10T11:11:40.155Z;398;1120;Bb|AABA|2;John Coltrane|247|2748;316;2781;3127
2026-02-10T11:11:42.079Z;415;1121;F|ABA|2;John Coltrane|227|1872;164;1905;2099
2026-02-10T11:11:43.615Z;398;1133;F|AAB|2;John Coltrane|249|3396;255;3429;3714
2026-02-10T11:11:45.144Z;389;1136;Ab|AABA|2;John Coltrane|91|3432;246;3465;3741
2026-02-10T11:11:46.692Z;412;1132;Eb|AA|1;John Coltrane|106|1520;129;1553;1712
2026-02-10T11:11:48.257Z;407;1151;C|ABAC|3;John Coltrane|286|4328;359;4361;4750
2026-02-10T11:11:49.850Z;411;1177;G|AABA|2;John Coltrane|275|2596;249;2629;2908
2026-02-10T11:11:51.378Z;379;1143;Eb|A|1;John Coltrane|171|1344;153;1377;1560
2026-02-10T11:11:52.907Z;409;1116;Gmin|ABAB|2;John Coltrane|127|4564;257;4597;4884
2026-02-10T11:11:54.409Z;373;1123;Eb|AB|2;John Coltrane|185|3676;232;3709;3971
2026-02-10T11:11:57.606Z;409;1107;C|iA|2;John Coltrane|95|3328;229;3361;3620
2026-02-10T11:11:59.564Z;389;1171;Bb|iiAABC|4;John Coltrane|140|6432;362;6465;6857
2026-02-10T11:12:01.516Z;394;1143;F|AABA|2;John Coltrane|297|2328;202;2361;2593
2026-02-10T11:12:03.097Z;413;1162;C|ABAC|3;John Coltrane|170|4076;289;4109;4428
2026-02-10T11:12:04.640Z;404;1133;Eb|vAABC|4;John Coltrane|285|8320;522;8353;8905
2026-02-10T11:12:06.587Z;386;1145;Eb|A|1;John Coltrane|207|2376;154;2409;2593
2026-02-10T11:12:08.192Z;398;1203;C|vAABBCA|4;John Coltrane|198|4808;366;4841;5237
2026-02-10T11:12:09.773Z;400;1174;Eb|AABA|2;John Coltrane|169|3504;275;3537;3842
2026-02-10T11:12:11.372Z;407;1187;C|AABA|2;John Coltrane|284|2948;285;2981;3296
2026-02-10T11:12:12.958Z;389;1193;D|AABCA|3;John Coltrane|178|6740;388;6773;7191
2026-02-10T11:12:14.505Z;405;1138;F|A|1;John Coltrane|155|3060;151;3093;3274
2026-02-10T11:12:16.059Z;402;1146;Eb|iAA|2;John Coltrane|209|2032;206;2065;2301
2026-02-10T11:12:17.667Z;396;1208;G|iABCDAAAA|5;John Coltrane|140|8832;567;8865;9462
2026-02-10T11:12:19.177Z;405;1100;C#min|AB|2;John Coltrane|130|3104;234;3137;3401
2026-02-10T11:12:20.698Z;393;1124;F|AB|2;John Coltrane|199|2404;201;2437;2668
2026-02-10T11:12:22.322Z;404;1214;F|AABA|2;John Coltrane|241|3788;293;3821;4144
2026-02-10T11:12:23.815Z;369;1119;G|AB|2;John Coltrane|223|3220;197;3253;3480
2026-02-10T11:12:25.406Z;405;1181;C|A|1;John Coltrane|209|2576;144;2609;2783
2026-02-10T11:12:26.927Z;387;1130;Eb|AA|1;John Coltrane|93|1184;122;1217;1369
2026-02-10T11:12:28.511Z;403;1175;C|AABAA|2;John Coltrane|184|1900;173;1933;2136
2026-02-10T11:12:30.150Z;391;1242;F|vAB|3;John Coltrane|146|9196;371;9229;9630
2026-02-10T11:12:31.757Z;401;1202;Bb|AAB|2;John Coltrane|277|4064;288;4097;4415
2026-02-10T11:12:33.291Z;419;1111;C|A|1;John Coltrane|121|2004;143;2037;2210
2026-02-10T11:12:34.806Z;401;1109;F|AA|1;John Coltrane|279|408;88;441;559
2026-02-10T11:12:37.236Z;423;1150;Ab|ABC|3;John Coltrane|140|4544;364;4577;4971
2026-02-10T11:12:38.828Z;400;1188;F|AABA|2;John Coltrane|226|2400;215;2433;2678
2026-02-10T11:12:40.371Z;401;1136;Fmin|A|1;John Coltrane|267|1580;146;1613;1789
2026-02-10T11:12:41.900Z;389;1136;F|A|1;John Coltrane|151|1424;117;1457;1604
2026-02-10T11:12:43.497Z;399;1194;F|AABA|2;John Coltrane|282|2312;216;2345;2591
2026-02-10T11:12:44.998Z;396;1100;F|AABA|2;John Coltrane|166|2444;195;2477;2702
2026-02-10T11:12:46.573Z;392;1176;C|AABC|3;John Coltrane|196|4084;296;4117;4443
2026-02-10T11:12:48.120Z;405;1138;Fmin|AABA|2;John Coltrane|176|2772;240;2805;3075
2026-02-10T11:12:49.634Z;393;1116;Bb|A|1;John Coltrane|162|1852;137;1885;2052
2026-02-10T11:12:51.194Z;428;1128;C|ABA|2;John Coltrane|235|2640;192;2673;2895
2026-02-10T11:12:52.714Z;388;1127;C|A|1;John Coltrane|162|1336;124;1369;1523
2026-02-10T11:12:54.287Z;393;1176;F|AABA|2;John Coltrane|93|4756;274;4789;5093
2026-02-10T11:12:55.856Z;404;1160;Ab|ABB|2;John Coltrane|253|2528;233;2561;2824
2026-02-10T11:12:57.344Z;389;1095;Eb|A|1;John Coltrane|174|984;105;1017;1152
2026-02-10T11:12:58.946Z;424;1173;F|AA|1;John Coltrane|175|1592;165;1625;1820
2026-02-10T11:13:00.485Z;404;1129;F|AABA|2;John Coltrane|174|5720;266;5753;6049
2026-02-10T11:13:01.986Z;391;1106;Db|AB|2;John Coltrane|281|1908;197;1941;2168
2026-02-10T11:13:03.552Z;403;1159;Eb|ABBCAAA|3;John Coltrane|121|5136;352;5169;5551
2026-02-10T11:13:05.078Z;406;1114;Ebmin|AABAC|3;John Coltrane|212|3508;287;3541;3858
2026-02-10T11:13:06.631Z;397;1152;G|AAB|2;John Coltrane|207|2176;200;2209;2439
2026-02-10T11:13:08.255Z;393;1226;Cmin|ABAC|3;John Coltrane|139|5904;306;5937;6273
2026-02-10T11:13:09.805Z;403;1142;E|AA|1;John Coltrane|247|1348;158;1381;1569
2026-02-10T11:13:11.351Z;375;1165;Ab|BBAA|2;John Coltrane|122|3588;230;3621;3881
2026-02-10T11:13:12.955Z;404;1195;D|vAABA|3;John Coltrane|249|3828;326;3861;4217
2026-02-10T11:13:14.522Z;390;1172;Eb|AABA|2;John Coltrane|299|3508;283;3541;3854
2026-02-10T11:13:16.086Z;421;1138;Bb|AB|2;John Coltrane|95|2508;176;2541;2747
2026-02-10T11:13:17.638Z;397;1147;Bb|AABA|2;John Coltrane|104|3000;214;3033;3277
2026-02-10T11:13:19.081Z;408;1029;F|A|1;John Coltrane|173|2156;139;2189;2358
2026-02-10T11:13:20.626Z;409;1132;Ab|AABA|2;John Coltrane|144|6344;288;6377;6695
2026-02-10T11:13:22.198Z;388;1179;C|AABA|2;John Coltrane|209|4104;309;4137;4476
2026-02-10T11:13:23.720Z;387;1129;Ab|AABA|2;John Coltrane|131|4260;289;4293;4612
2026-02-10T11:13:25.293Z;404;1165;Amin|AABA|2;John Coltrane|183|6112;366;6145;6541
2026-02-10T11:13:26.816Z;394;1123;G|ABAC|3;John Coltrane|171|4460;324;4493;4847
2026-02-10T11:13:28.596Z;388;1387;Db|AAA|1;John Coltrane|138|1828;155;1861;2046
2026-02-10T11:13:31.877Z;403;1121;C|BBAA|2;John Coltrane|200|2596;247;2629;2906
2026-02-10T11:13:33.523Z;425;1215;Bb|vAABC|4;John Coltrane|140|10316;533;10349;10912
2026-02-10T11:13:35.150Z;388;1235;C|ABCD|4;John Coltrane|212|5068;379;5101;5510
2026-02-10T11:13:36.698Z;418;1125;Eb|AB|2;John Coltrane|130|4108;231;4141;4402
2026-02-10T11:13:38.298Z;412;1182;F|AABA|2;John Coltrane|124|4776;256;4809;5095
2026-02-10T11:13:39.819Z;398;1118;Eb|ABAA|2;John Coltrane|229|2604;240;2637;2907
2026-02-10T11:13:41.325Z;395;1105;F|A|1;John Coltrane|160|1272;108;1305;1443
2026-02-10T11:13:42.889Z;402;1158;Eb|ABAC|3;John Coltrane|166|4436;337;4469;4836
2026-02-10T11:13:44.447Z;381;1171;Amin|AABA|2;John Coltrane|292|3744;281;3777;4088
2026-02-10T11:13:45.974Z;418;1104;Eb|AAAA|1;John Coltrane|173|1556;156;1589;1775
2026-02-10T11:13:47.490Z;398;1112;F|AAB|2;John Coltrane|166|2456;189;2489;2708
2026-02-10T11:13:49.035Z;389;1150;Eb|ABCD|4;John Coltrane|285|7468;482;7501;8013
2026-02-10T11:13:50.633Z;405;1185;C|ABAC|3;John Coltrane|93|4448;327;4481;4838
2026-02-10T11:13:52.155Z;403;1113;Eb|AA|1;John Coltrane|192|2600;147;2633;2810
2026-02-10T11:13:53.768Z;430;1175;C|AB|2;John Coltrane|121|4100;225;4133;4388
2026-02-10T11:13:55.366Z;418;1174;F|AABA|2;John Coltrane|141|5644;242;5677;5949
2026-02-10T11:13:57.397Z;416;1195;Bb|ABBCA|3;John Coltrane|278|3756;299;3789;4118
2026-02-10T11:13:58.953Z;409;1143;Fmin|AABA|2;John Coltrane|152|4404;291;4437;4758
2026-02-10T11:14:00.572Z;407;1207;Bb|iiAABAA|3;John Coltrane|93|6180;330;6213;6573
2026-02-10T11:14:02.070Z;397;1094;Eb|ABAB|2;John Coltrane|204|3868;285;3901;4216
2026-02-10T11:14:03.657Z;406;1176;Eb|iAA|2;John Coltrane|146|3128;250;3161;3441
2026-02-10T11:14:05.242Z;394;1185;Ab|AABA|2;John Coltrane|229|3256;269;3289;3588
2026-02-10T11:14:06.776Z;402;1127;Eb|AABAA|2;John Coltrane|285|2696;208;2729;2967
2026-02-10T11:14:08.368Z;394;1192;Amin|AABA|2;John Coltrane|117|4436;220;4469;4719
2026-02-10T11:14:09.985Z;401;1211;F|AABCC|3;John Coltrane|232|4636;356;4669;5055
2026-02-10T11:14:11.511Z;388;1133;G|AAABA|2;John Coltrane|298|1848;222;1881;2133
2026-02-10T11:14:13.082Z;410;1156;G#min|ABA|2;John Coltrane|272|2716;260;2749;3039
2026-02-10T11:14:14.698Z;422;1188;F|AABC|3;John Coltrane|92|4956;334;4989;5353
2026-02-10T11:14:16.296Z;426;1167;F|AABA|2;John Coltrane|291|3652;264;3685;3979
2026-02-10T11:14:17.882Z;388;1191;Db|ABCD|4;John Coltrane|248|4144;369;4177;4576
2026-02-10T11:14:19.455Z;400;1168;Eb|AABAC|3;John Coltrane|261|5840;436;5873;6339
2026-02-10T11:14:20.969Z;397;1112;C|AAAB|2;John Coltrane|136|4548;255;4581;4866
2026-02-10T11:14:22.525Z;416;1133;Fmin|AABA|2;John Coltrane|106|3396;215;3429;3674
2026-02-10T11:14:24.085Z;425;1131;Amin|AABA|2;John Coltrane|251|2676;217;2709;2956
2026-02-10T11:14:25.699Z;407;1203;Gmin|AABA|2;John Coltrane|265|2724;247;2757;3034
2026-02-10T11:14:27.241Z;408;1129;Cmin|ABAC|3;John Coltrane|169|5096;325;5129;5484
2026-02-10T11:14:28.893Z;404;1243;Eb|ABAC|3;John Coltrane|194|5940;377;5973;6380
2026-02-10T11:14:30.465Z;403;1163;F|AABA|2;John Coltrane|278|2160;173;2193;2396
2026-02-10T11:14:32.044Z;430;1144;Bb|AABC|3;John Coltrane|124|5908;365;5941;6336
2026-02-10T11:14:33.682Z;414;1218;Eb|iiAB|3;John Coltrane|263|4680;367;4713;5110
2026-02-10T11:14:35.292Z;398;1207;Eb|AAB|2;John Coltrane|280|3452;249;3485;3764
2026-02-10T11:14:36.911Z;387;1215;Eb|iiAABAA|3;John Coltrane|141|6220;305;6253;6588
2026-02-10T11:14:38.489Z;396;1177;Bb|AABA|2;John Coltrane|107|3372;234;3405;3669
2026-02-10T11:14:40.068Z;410;1164;Cmin|AABA|2;John Coltrane|229|2328;200;2361;2591
2026-02-10T11:14:41.615Z;389;1153;Ab|AABA|2;John Coltrane|179|2700;196;2733;2959
2026-02-10T11:14:43.184Z;433;1131;F|AABA|2;John Coltrane|204|2336;198;2369;2597
2026-02-10T11:14:44.818Z;404;1225;Bb|ABCDAA|4;John Coltrane|156|7848;382;7881;8293
2026-02-10T11:14:46.311Z;390;1099;Eb|AA|1;John Coltrane|124|1752;147;1785;1962
2026-02-10T11:14:47.861Z;408;1137;Ab|AABA|2;John Coltrane|143|3180;223;3213;3466
2026-02-10T11:14:49.839Z;410;1151;C|BBAA|2;John Coltrane|269|2412;235;2445;2710
2026-02-10T11:14:51.495Z;397;1232;Bb|ABBCB|3;John Coltrane|184|5464;331;5497;5858
2026-02-10T11:14:53.064Z;415;1136;C|ABA|2;John Coltrane|143|4492;221;4525;4776
2026-02-10T11:14:54.559Z;397;1092;C|BBAA|2;John Coltrane|243|724;137;757;924
2026-02-10T11:14:56.114Z;398;1127;F|A|1;John Coltrane|221|1380;130;1413;1573
2026-02-10T11:14:57.756Z;418;1200;Dmin|ABCA|3;John Coltrane|292|3712;333;3745;4108
2026-02-10T11:14:59.337Z;399;1153;Bb|iAABA|3;John Coltrane|157|4332;298;4365;4693
2026-02-10T11:15:00.972Z;417;1194;G|AABA|2;John Coltrane|148|4296;258;4329;4617
2026-02-10T11:15:02.491Z;393;1121;C|A|1;John Coltrane|232|1264;123;1297;1450
2026-02-10T11:15:04.159Z;422;1241;Dmin|ABC|3;John Coltrane|269|4092;351;4125;4506
2026-02-10T11:15:05.695Z;398;1133;F|AABA|2;John Coltrane|261|1720;182;1753;1965
2026-02-10T11:15:07.289Z;401;1188;C|AABA|2;John Coltrane|271|3320;215;3353;3598
2026-02-10T11:15:08.787Z;394;1100;C|ABAB|2;John Coltrane|279|2256;203;2289;2522
2026-02-10T11:15:10.348Z;393;1161;C|AB|2;John Coltrane|272|2544;203;2577;2810
2026-02-10T11:15:11.880Z;391;1137;C|ABBCA|3;John Coltrane|270|3936;291;3969;4290
2026-02-10T11:15:13.456Z;381;1168;Dmin|AB|2;John Coltrane|90|3940;263;3973;4266
2026-02-10T11:15:15.027Z;399;1167;C|AABA|2;John Coltrane|173|3884;276;3917;4223
2026-02-10T11:15:16.603Z;398;1171;Eb|ABAC|3;John Coltrane|96|4680;335;4713;5078
2026-02-10T11:15:18.148Z;407;1133;C|AABAA|2;John Coltrane|282|4020;244;4053;4327
2026-02-10T11:15:19.678Z;382;1121;C|AABA|2;John Coltrane|226|2408;204;2441;2675
2026-02-10T11:15:21.298Z;408;1207;F|AABA|2;John Coltrane|110|4436;266;4469;4765
2026-02-10T11:15:22.842Z;403;1135;G|BBAA|2;John Coltrane|159|2788;218;2821;3069
2026-02-10T11:15:24.410Z;392;1171;Ab|AABA|2;John Coltrane|190|3728;238;3761;4029
2026-02-10T11:15:25.965Z;392;1159;Eb|AABA|2;John Coltrane|180|4024;275;4057;4362
2026-02-10T11:15:27.428Z;375;1084;Ab|AAB|2;John Coltrane|184|2456;213;2489;2732
2026-02-10T11:15:28.991Z;386;1171;Amin|ABAB|2;John Coltrane|146|2884;215;2917;3162
2026-02-10T11:15:30.511Z;400;1115;C|AABA|2;John Coltrane|182|3576;246;3609;3885
2026-02-10T11:15:32.070Z;386;1168;Ab|iAABB|3;John Coltrane|217|3556;321;3589;3940
2026-02-10T11:15:33.674Z;382;1194;D|AABA|2;John Coltrane|215|2836;257;2869;3156
2026-02-10T11:15:35.211Z;406;1124;C|AABA|2;John Coltrane|123|3236;239;3269;3538
2026-02-10T11:15:36.774Z;400;1138;G|A|1;John Coltrane|97|3300;167;3333;3530
2026-02-10T11:15:38.254Z;388;1088;Fmin|A|1;John Coltrane|268|1152;130;1185;1345
2026-02-10T11:15:39.727Z;392;1076;Bb|AABA|2;John Coltrane|126|5024;240;5057;5327
2026-02-10T11:15:41.290Z;388;1169;Eb|A|1;John Coltrane|90|1656;147;1689;1866
2026-02-10T11:15:42.887Z;394;1198;Cmin|ABC|3;John Coltrane|120|4668;319;4701;5050
2026-02-10T11:15:44.427Z;396;1139;F|AA|1;John Coltrane|266|1304;120;1337;1487
2026-02-10T11:15:46.005Z;412;1159;F|AABA|2;John Coltrane|253|2584;215;2617;2862
2026-02-10T11:15:47.598Z;395;1193;Dmin|AABA|2;John Coltrane|204|4700;326;4733;5089
2026-02-10T11:15:49.150Z;408;1122;C|AABC|3;John Coltrane|214|3180;299;3213;3542
2026-02-10T11:15:50.695Z;407;1133;Eb|AABA|2;John Coltrane|277|2560;216;2593;2839
2026-02-10T11:15:52.336Z;416;1199;G|A|1;John Coltrane|189|1236;109;1269;1408
2026-02-10T11:15:53.938Z;418;1158;G|vvAAAB|3;John Coltrane|122|6768;328;6801;7159
2026-02-10T11:15:55.522Z;393;1186;F|ABC|3;John Coltrane|248|6780;455;6813;7298
2026-02-10T11:15:57.092Z;403;1162;F|AABA|2;John Coltrane|131|3520;249;3553;3832
2026-02-10T11:15:58.626Z;394;1135;Fmin|AB|2;John Coltrane|293|2788;234;2821;3085
2026-02-10T11:16:00.145Z;395;1115;Gmin|AABA|2;John Coltrane|130|5008;263;5041;5334
2026-02-10T11:16:01.625Z;405;1071;F|A|1;John Coltrane|152|1800;150;1833;2013
2026-02-10T11:16:03.174Z;424;1121;F|AABA|2;John Coltrane|132|3116;234;3149;3413
2026-02-10T11:16:04.713Z;417;1118;Ab|AABA|2;John Coltrane|297|2464;221;2497;2748
2026-02-10T11:16:06.405Z;392;1294;Cmin|AABBA|2;John Coltrane|91|4140;273;4173;4476
2026-02-10T11:16:08.248Z;482;1355;Eb|BBAA|2;John Coltrane|132|2980;200;3013;3243
2026-02-10T11:16:10.030Z;483;1293;F|AABA|2;John Coltrane|204|2132;179;2165;2374
2026-02-10T11:16:11.884Z;484;1361;Bb|BBAA|2;John Coltrane|178|4304;268;4337;4635
2026-02-10T11:16:13.752Z;496;1365;G|AABA|2;John Coltrane|215|3924;297;3957;4284
2026-02-10T11:16:15.577Z;488;1330;Dmin|AABA|2;John Coltrane|215|3604;233;3637;3900
2026-02-10T11:16:17.403Z;467;1351;Emin|ABB|2;John Coltrane|133|3484;257;3517;3804
2026-02-10T11:16:19.273Z;504;1360;Bb|AABACAA|3;John Coltrane|143|5244;298;5277;5605
2026-02-10T11:16:21.111Z;472;1360;Bb|ABCA|3;John Coltrane|118|5236;304;5269;5603
2026-02-10T11:16:22.923Z;505;1299;F|ABAA|2;John Coltrane|148|3248;232;3281;3543
2026-02-10T11:16:24.719Z;497;1293;C|AABA|2;John Coltrane|223|2440;222;2473;2725
2026-02-10T11:16:26.533Z;485;1323;Bb|BBAA|2;John Coltrane|204|2996;220;3029;3279
2026-02-10T11:16:28.373Z;479;1353;G|AABA|2;John Coltrane|131|3656;258;3689;3977
2026-02-10T11:16:30.209Z;469;1361;Fmin|AABA|2;John Coltrane|238|2532;225;2565;2820
2026-02-10T11:16:32.041Z;482;1344;F|AABA|2;John Coltrane|128|3612;269;3645;3944
2026-02-10T11:16:33.891Z;496;1345;Emin|AABA|2;John Coltrane|154|4332;250;4365;4645
2026-02-10T11:16:35.707Z;474;1335;Ab|AAB|2;John Coltrane|129|3492;212;3525;3767
2026-02-10T11:16:37.547Z;483;1351;G|BBAA|2;John Coltrane|90|3040;203;3073;3306
2026-02-10T11:16:39.307Z;463;1287;Eb|AB|2;John Coltrane|113|3584;239;3617;3886
2026-02-10T11:16:41.135Z;484;1338;C|iiAABA|3;John Coltrane|151|3876;310;3909;4249
2026-02-10T11:16:42.969Z;474;1354;F|ABAC|3;John Coltrane|110|4576;279;4609;4918
2026-02-10T11:16:45.817Z;488;1345;F|AABAA|2;John Coltrane|278|2416;209;2449;2688
2026-02-10T11:16:47.692Z;482;1387;F|AABA|2;John Coltrane|127|5208;275;5241;5546
2026-02-10T11:16:49.519Z;474;1347;G|iiA|2;John Coltrane|123|2868;189;2901;3120
2026-02-10T11:16:51.315Z;485;1303;G|AABA|2;John Coltrane|231|2208;193;2241;2464
2026-02-10T11:16:53.144Z;522;1301;C|AABA|2;John Coltrane|222|3488;248;3521;3799
2026-02-10T11:16:54.974Z;493;1331;G|AABA|2;John Coltrane|258|3344;239;3377;3646
2026-02-10T11:16:56.794Z;515;1299;Db|AABA|2;John Coltrane|285|2484;214;2517;2761
2026-02-10T11:16:58.642Z;499;1342;A|ABB|2;John Coltrane|96|4780;279;4813;5122
2026-02-10T11:17:00.600Z;488;1464;C|ABCD|4;John Coltrane|227|6784;452;6817;7299
2026-02-10T11:17:02.446Z;487;1350;G|AABA|2;John Coltrane|213|2876;232;2909;3171
2026-02-10T11:17:04.314Z;487;1375;G#min|ABAC|3;John Coltrane|122|6556;398;6589;7017
2026-02-10T11:17:06.133Z;471;1341;G|AABA|2;John Coltrane|179|2924;222;2957;3209
2026-02-10T11:17:07.975Z;487;1348;G|vvAABA|3;John Coltrane|99|7124;377;7157;7564
2026-02-10T11:17:09.778Z;454;1342;Ab|AA|1;John Coltrane|279|1248;123;1281;1434
2026-02-10T11:17:11.599Z;497;1317;G|AA|1;John Coltrane|255|1208;121;1241;1392
2026-02-10T11:17:13.578Z;503;1468;F|A|1;John Coltrane|219|1544;149;1577;1756
2026-02-10T11:17:15.675Z;559;1533;C|AABA|2;John Coltrane|98|3100;214;3133;3377
2026-02-10T11:17:17.595Z;508;1405;Bb|AABA|2;John Coltrane|129|4368;255;4401;4686
2026-02-10T11:17:20.876Z;580;1428;C|ABBCA|3;John Coltrane|165|4544;329;4577;4936
2026-02-10T11:17:23.010Z;488;1337;C|AB|2;John Coltrane|286|2644;231;2677;2938
2026-02-10T11:17:24.888Z;514;1357;C|AABCA|3;John Coltrane|253|3212;286;3245;3561
2026-02-10T11:17:26.743Z;501;1344;Eb|AA|1;John Coltrane|108|3024;163;3057;3250
2026-02-10T11:17:28.606Z;503;1355;F|AAB|2;John Coltrane|204|2540;211;2573;2814
2026-02-10T11:17:30.510Z;533;1365;C|iiAAA|2;John Coltrane|249|1876;184;1909;2123
2026-02-10T11:17:32.440Z;515;1407;C|ABAC|3;John Coltrane|210|3552;306;3585;3921
2026-02-10T11:17:34.265Z;514;1305;Emin|AABA|2;John Coltrane|117|3296;193;3329;3552
2026-02-10T11:17:36.098Z;488;1339;Eb|ABAA|2;John Coltrane|187|2908;216;2941;3187
2026-02-10T11:17:37.906Z;473;1325;Emin|AABA|2;John Coltrane|233|2932;272;2965;3267
2026-02-10T11:17:39.747Z;477;1358;C|AABAA|2;John Coltrane|186|2752;201;2785;3016
2026-02-10T11:17:41.597Z;484;1359;Eb|AABAAA|2;John Coltrane|256|2792;232;2825;3087
2026-02-10T11:17:43.524Z;485;1434;C|ABCD|4;John Coltrane|122|7088;397;7121;7548
2026-02-10T11:17:45.337Z;505;1302;C|AABA|2;John Coltrane|114|3344;203;3377;3610
2026-02-10T11:17:47.186Z;478;1364;Eb|AABA|2;John Coltrane|95|4672;270;4705;5005
2026-02-10T11:17:49.042Z;499;1348;Eb|BACA|3;John Coltrane|235|6148;405;6181;6616
2026-02-10T11:17:50.878Z;487;1343;F|BBAA|2;John Coltrane|121|5544;260;5577;5867
2026-02-10T11:17:52.709Z;468;1357;F|A|1;John Coltrane|239|1384;115;1417;1562
2026-02-10T11:17:55.423Z;464;1315;C|AABA|2;John Coltrane|135|4656;256;4689;4975
2026-02-10T11:17:57.338Z;487;1422;F|ABA|2;John Coltrane|298|5416;297;5449;5776
2026-02-10T11:17:59.602Z;475;1294;C|AABAA|2;John Coltrane|157|3376;223;3409;3662
2026-02-10T11:18:01.458Z;499;1349;F|AA|1;John Coltrane|231|1772;129;1805;1964
2026-02-10T11:18:03.762Z;481;1342;Bb|A|1;John Coltrane|235|2968;194;3001;3225
2026-02-10T11:18:05.728Z;502;1456;Bb|ABCA|3;John Coltrane|221|5240;375;5273;5678
2026-02-10T11:18:07.521Z;498;1287;D|AB|2;John Coltrane|290|2340;212;2373;2615
2026-02-10T11:18:09.371Z;501;1343;C|AABA|2;John Coltrane|155|2976;214;3009;3253
2026-02-10T11:18:11.143Z;467;1298;Bbmin|AB|2;John Coltrane|292|2656;228;2689;2947
2026-02-10T11:18:12.934Z;487;1298;Ab|AABA|2;John Coltrane|294|3588;271;3621;3922
2026-02-10T11:18:14.748Z;480;1327;F|AABA|2;John Coltrane|184|2852;222;2885;3137
2026-02-10T11:18:16.611Z;505;1350;Bb|AA|1;John Coltrane|194|1380;111;1413;1554
2026-02-10T11:18:18.416Z;491;1308;Eb|ABACA|3;John Coltrane|98|5064;325;5097;5452
2026-02-10T11:18:20.277Z;489;1366;Bb|ABA|2;John Coltrane|177|2520;215;2553;2798
2026-02-10T11:18:23.108Z;473;1362;Gmin|AB|2;John Coltrane|153|4176;269;4209;4508
2026-02-10T11:18:24.980Z;490;1374;C|ABAC|3;John Coltrane|115|4644;285;4677;4992
2026-02-10T11:18:26.752Z;469;1297;Eb|A|1;John Coltrane|181|1224;115;1257;1402
2026-02-10T11:18:28.607Z;506;1341;C|AABA|2;John Coltrane|171|2892;211;2925;3166
2026-02-10T11:18:30.449Z;486;1350;G|A|1;John Coltrane|255|1200;110;1233;1373
2026-02-10T11:18:32.236Z;471;1310;Ab|AABA|2;John Coltrane|131|2644;211;2677;2918
2026-02-10T11:18:34.170Z;478;1448;Eb|AABA|2;John Coltrane|171|2900;236;2933;3199
2026-02-10T11:18:37.001Z;472;1334;Eb|AABA|2;John Coltrane|297|2776;227;2809;3066
2026-02-10T11:18:38.851Z;500;1344;Cmin|AB|2;John Coltrane|122|2820;208;2853;3091
2026-02-10T11:18:40.618Z;484;1275;F|AABA|2;John Coltrane|137|2496;215;2529;2774
2026-02-10T11:18:42.407Z;517;1266;Eb|A|1;John Coltrane|248|1348;133;1381;1544
2026-02-10T11:18:44.327Z;504;1410;Bb|AABA|2;John Coltrane|254|5948;309;5981;6320
2026-02-10T11:18:46.165Z;499;1331;Cmin|AABA|2;John Coltrane|147|3180;241;3213;3484
2026-02-10T11:18:48.083Z;472;1438;Ab|iiAABA|3;John Coltrane|179|4904;310;4937;5277
2026-02-10T11:18:49.895Z;466;1340;Eb|AABA|2;John Coltrane|140|2548;199;2581;2810
2026-02-10T11:18:51.737Z;485;1350;C|AAABAA|2;John Coltrane|298|1976;199;2009;2238
2026-02-10T11:18:53.628Z;520;1365;Bb|AAB|2;John Coltrane|192|3372;248;3405;3683
2026-02-10T11:18:55.484Z;504;1346;Eb|AABA|2;John Coltrane|266|2148;206;2181;2417
2026-02-10T11:18:57.183Z;495;1196;F|AB|2;John Coltrane|238|2132;201;2165;2396
2026-02-10T11:18:58.989Z;472;1328;G|AABA|2;John Coltrane|204|4144;268;4177;4475
